city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
gdansk,1,50.0,3.0,2.0,7.0,2020.0,54.3418669,18.653768,0.84,12.0,0.266,0.076,0.315,0.572,0.187,1.523,0.408,brick,1,1,0,1,0,0,1250000
gdansk,2,77.9,4.0,4.0,4.0,2016.0,54.3324432,18.55031504,7.01,3.0,1.31,2.678,0.991,0.199,0.795,3.084,0.482,brick,1,1,1,1,0,0,749000
gdansk,3,80.0,3.0,1.0,3.0,1960.0,54.37867335,18.60063348,4.77,46.0,0.14,0.191,0.101,0.363,0.143,0.417,0.226,brick,0,0,1,0,0,1,819000
gdansk,2,49.21,3.0,2.0,3.0,1962.0,54.3457977,18.65089416,0.46,67.0,0.128,0.47,0.364,0.282,0.236,1.073,0.104,brick,0,0,1,0,0,1,599000
gdansk,3,83.0,3.0,2.0,4.0,1957.0,54.3449141,18.6454024,0.77,21.0,0.227,0.677,0.467,0.391,0.416,1.221,0.233,brick,1,0,0,0,0,1,699000
gdansk,1,77.03,3.0,3.0,3.0,2015.0,54.40809389,18.60902701,7.16,5.0,0.182,2.121,0.682,0.538,0.302,2.595,0.349,brick,1,0,1,1,1,0,1540600
gdansk,1,43.19,2.0,2.0,4.0,2021.0,54.3782,18.5964,4.94,19.0,0.128,0.24,0.178,0.277,0.138,0.694,0.339,brick,1,0,0,1,0,0,998000
gdansk,2,68.04,3.0,2.0,5.0,2008.0,54.4056,18.5831,7.77,18.0,0.285,0.713,0.247,0.341,0.228,1.437,0.317,brick,1,0,1,1,1,0,1090000
gdansk,3,57.0,3.0,1.0,2.0,1950.0,54.39944444,18.66944444,5.65,7.0,0.095,1.578,0.046,0.215,0.339,3.852,0.271,brick,0,1,0,0,0,1,560000
gdansk,3,52.2,2.0,1.0,2.0,1950.0,54.407593,18.6325201,6.63,21.0,0.25,1.534,0.154,0.261,0.263,3.456,0.156,brick,0,0,0,0,0,1,599000
gdansk,1,143.0,5.0,1.0,2.0,2010.0,54.31606575,18.57508203,6.34,3.0,0.676,2.28,0.382,0.648,0.388,1.007,0.767,brick,1,1,1,0,0,1,1200000
gdansk,2,64.75,3.0,4.0,5.0,2017.0,54.4012,18.6114,6.4,13.0,0.448,1.714,0.302,0.329,0.174,2.5,0.193,brick,1,0,1,1,0,0,1150000
gdansk,3,34.0,1.0,2.0,3.0,1960.0,54.351433,18.65056859,0.34,128.0,0.339,0.471,0.04,0.257,0.028,0.447,0.087,brick,1,0,0,0,0,1,697000
gdansk,1,75.83,4.0,4.0,6.0,2022.0,54.3504199,18.6620515,0.51,76.0,0.521,1.026,0.429,0.4,0.114,0.923,0.304,brick,1,1,1,1,0,0,1430000
gdansk,3,70.0,3.0,2.0,2.0,1936.0,54.3431394,18.6515056,0.72,10.0,0.187,0.235,0.504,0.465,0.208,1.37,0.209,brick,0,0,0,0,0,1,898000
gdansk,2,62.0,3.0,4.0,6.0,1960.0,54.34629045,18.65121218,0.4,79.0,0.186,0.507,0.311,0.224,0.182,1.019,0.145,concreteSlab,1,1,1,1,0,1,829000
gdansk,1,55.91,2.0,7.0,13.0,2019.0,54.4031162,18.62433335,6.29,3.0,0.201,1.498,0.179,0.264,0.725,2.917,0.739,brick,1,1,1,1,0,0,1050000
gdansk,1,37.0,2.0,3.0,7.0,2020.0,54.3427483,18.6545083,0.74,13.0,0.219,0.06,0.313,0.636,0.081,1.434,0.387,brick,1,1,1,1,0,1,689000
gdansk,3,66.9,2.0,3.0,3.0,1954.0,54.38541852,18.58097075,6.22,9.0,0.288,1.093,0.21,0.471,0.06,1.84,0.18,brick,0,1,1,0,0,1,890000
gdansk,3,54.29,2.0,1.0,2.0,1960.0,54.3528736,18.65755856,0.44,87.0,0.153,0.692,0.251,0.193,0.021,0.527,0.397,brick,1,0,0,0,0,1,875000
gdansk,3,79.1,4.0,4.0,4.0,1902.0,54.4315512,18.5654062,10.8,4.0,0.153,1.379,0.929,1.117,0.248,0.299,0.248,brick,1,0,1,0,0,0,1197800
gdansk,2,42.0,2.0,4.0,5.0,2022.0,54.3121716,18.5876412,5.99,2.0,0.482,2.462,0.588,0.769,0.328,1.221,0.638,brick,1,1,1,1,0,0,564000
gdansk,3,56.32,2.0,3.0,3.0,1905.0,54.34922565,18.6613226,0.45,81.0,0.567,0.886,0.429,0.414,0.071,0.948,0.175,brick,1,0,1,0,0,0,730000
gdansk,1,46.21,2.0,1.0,1.0,2021.0,54.3550872,18.6666477,1.02,9.0,0.502,1.059,0.633,0.631,0.191,1.033,0.878,brick,1,1,1,1,0,0,890000
gdansk,1,43.71,2.0,4.0,4.0,2021.0,54.3874339,18.6263514,4.61,7.0,0.076,1.155,0.051,0.438,0.642,1.181,0.499,brick,1,0,1,1,0,0,840000
gdansk,2,72.2,3.0,2.0,4.0,1996.0,54.3521653,18.61442,2.61,8.0,0.468,0.497,0.325,0.38,0.322,2.179,0.39,brick,1,0,1,0,0,1,870000
wroclaw,3,60.09,2.0,2.0,4.0,1940.0,51.10447982,17.02579398,0.75,63.0,0.037,0.232,0.237,0.148,0.234,0.112,0.258,brick,0,0,0,0,0,1,593000
wroclaw,3,80.5,4.0,3.0,4.0,1900.0,51.12147074,17.03459304,1.24,37.0,0.091,0.216,0.286,0.071,0.154,0.352,0.2,brick,1,0,1,0,0,1,724000
wroclaw,2,46.24,2.0,4.0,4.0,1978.0,51.1185422,17.032623,0.89,41.0,0.256,0.29,0.161,0.148,0.086,0.455,0.051,concreteSlab,1,0,0,0,0,1,554000
wroclaw,1,49.0,3.0,1.0,5.0,2022.0,51.1087,17.0143,1.1,11.0,0.422,0.705,0.391,0.285,0.394,0.227,0.586,brick,1,1,1,1,1,0,849500
wroclaw,3,66.79,2.0,4.0,4.0,1930.0,51.0969737,17.0246449,1.57,38.0,0.241,0.996,0.122,0.158,0.037,0.516,0.234,brick,0,1,1,0,0,1,639000
wroclaw,1,64.53,3.0,4.0,17.0,2022.0,51.088058,17.0561809,3.12,4.0,0.289,1.671,0.73,0.082,0.213,0.769,0.62,brick,1,1,1,1,0,0,850000
wroclaw,1,81.4,3.0,1.0,4.0,2022.0,51.13131453,16.98998494,3.6,4.0,0.39,0.427,0.535,0.101,0.171,0.626,0.582,brick,1,1,1,1,0,1,1310000
wroclaw,2,67.0,2.0,5.0,5.0,2003.0,51.11406,17.03625,0.59,86.0,0.137,0.518,0.373,0.266,0.074,0.27,0.348,brick,1,0,1,1,0,1,795000
wroclaw,3,80.12,4.0,3.0,5.0,1905.0,51.11720745,17.05851506,2.13,20.0,0.266,0.352,0.4,0.07,0.167,0.96,0.255,brick,1,0,1,0,0,1,930000
wroclaw,1,45.0,2.0,2.0,7.0,2018.0,51.0833068,17.0617559,3.78,5.0,0.644,2.327,0.123,0.234,0.669,1.185,0.351,brick,1,1,1,1,0,0,640000
wroclaw,1,48.0,2.0,3.0,6.0,2008.0,51.1012991,17.049343,1.72,27.0,0.293,0.616,0.701,0.186,0.244,0.058,0.171,brick,0,0,1,1,0,0,600000
wroclaw,3,58.58,2.0,2.0,5.0,1905.0,51.12331095,17.03270319,1.42,26.0,0.297,0.278,0.161,0.274,0.274,0.582,0.137,brick,0,1,0,0,0,1,549000
wroclaw,1,61.0,3.0,2.0,2.0,2015.0,51.0628204,17.037057,5.35,3.0,0.434,1.048,0.427,0.512,1.038,2.511,0.323,brick,1,0,1,0,0,1,897000
wroclaw,1,65.0,3.0,4.0,5.0,2017.0,51.0845763,17.0569833,3.47,7.0,0.286,2.015,0.394,0.16,0.324,1.099,0.605,brick,1,1,1,1,0,0,880000
wroclaw,1,65.0,3.0,3.0,3.0,2012.0,51.0625934,17.0554099,5.64,0.0,1.296,2.23,1.571,0.702,0.998,2.752,1.22,brick,1,1,1,1,0,0,759000
wroclaw,2,54.0,3.0,1.0,4.0,1970.0,51.0981381,17.0310077,1.4,48.0,0.289,0.712,0.495,0.121,0.177,0.277,0.056,concreteSlab,1,0,0,0,0,1,590000
wroclaw,2,45.0,2.0,8.0,8.0,1970.0,51.1040811,17.0237781,0.85,51.0,0.124,0.203,0.095,0.028,0.299,0.228,0.112,concreteSlab,1,0,0,1,0,1,509000
wroclaw,2,76.0,3.0,2.0,4.0,1980.0,51.1441542,17.063087,4.39,1.0,0.718,1.353,1.012,0.788,0.509,0.729,0.268,concreteSlab,0,0,0,0,0,1,680000
wroclaw,1,98.0,4.0,2.0,2.0,2012.0,51.14347,16.98944,4.61,4.0,0.096,1.605,0.225,0.129,0.641,1.77,0.956,brick,1,0,1,0,0,0,1199000
wroclaw,1,47.0,2.0,2.0,3.0,2005.0,51.1008789,16.9433378,6.13,9.0,0.774,2.658,0.2,0.079,0.394,1.234,0.283,brick,1,0,1,1,0,0,549000
wroclaw,2,35.6,2.0,4.0,11.0,1980.0,51.1422592,17.1291567,7.77,13.0,0.23,1.028,0.376,0.283,0.176,0.609,0.062,concreteSlab,0,0,1,1,0,1,391600
wroclaw,3,37.46,2.0,3.0,5.0,1910.0,51.13305,16.91019,8.71,0.0,1.068,1.228,2.6,1.035,1.212,1.056,1.464,brick,0,0,0,0,0,1,396000
wroclaw,2,50.0,2.0,5.0,5.0,1960.0,51.105305,17.0279991,0.61,71.0,0.21,0.331,0.416,0.153,0.172,0.178,0.157,brick,1,0,1,0,0,1,620000
wroclaw,1,56.6,3.0,1.0,2.0,2012.0,51.0957723,16.9381657,6.61,7.0,0.825,2.557,0.477,0.302,0.211,1.875,0.183,brick,1,1,1,0,0,1,629000
wroclaw,3,71.93,3.0,2.0,3.0,1930.0,51.1095917,17.1084246,5.49,3.0,0.406,2.733,0.829,0.259,0.542,2.411,0.584,brick,0,1,0,0,0,1,875000
wroclaw,2,45.5,2.0,8.0,8.0,1978.0,51.13305,16.91019,8.71,0.0,1.068,1.228,2.6,1.035,1.212,1.056,1.464,concreteSlab,0,0,0,0,0,1,509000
wroclaw,2,44.17,2.0,2.0,4.0,2000.0,51.1024371,17.102312,5.15,10.0,0.295,2.48,0.066,0.319,0.14,2.047,0.094,brick,0,0,1,0,0,0,570000
wroclaw,1,61.2,3.0,3.0,7.0,2023.0,51.13305,16.91019,8.71,0.0,1.068,1.228,2.6,1.035,1.212,1.056,1.464,brick,1,1,1,1,0,0,949000
wroclaw,2,61.0,3.0,4.0,4.0,1980.0,51.06985,17.03976,4.6,9.0,0.297,0.994,0.675,0.169,0.49,1.938,0.414,concreteSlab,0,0,1,0,0,1,619900
wroclaw,2,39.4,2.0,1.0,8.0,1975.0,51.1205831,17.0517033,1.88,29.0,0.092,0.275,0.425,0.253,0.384,0.902,0.216,concreteSlab,1,1,1,1,0,1,450000
wroclaw,1,45.0,2.0,2.0,7.0,2018.0,51.0845763,17.0569833,3.47,7.0,0.286,2.015,0.394,0.16,0.324,1.099,0.605,brick,1,1,1,1,0,0,660000
wroclaw,3,28.3,1.0,3.0,4.0,1902.0,51.112986,17.056156,1.86,34.0,0.113,0.472,0.278,0.189,0.009,0.465,0.174,brick,0,0,0,0,0,1,340000
wroclaw,3,31.89,2.0,1.0,3.0,1936.0,51.07767,17.05839,4.18,2.0,0.987,2.055,0.521,0.493,1.058,1.829,0.376,brick,1,1,0,0,0,1,419000
wroclaw,2,39.1,2.0,4.0,4.0,1980.0,51.12665031,16.995399,2.98,13.0,0.268,0.295,0.388,0.305,0.219,0.684,0.111,concreteSlab,0,0,0,0,0,1,490000
wroclaw,2,50.7,2.0,1.0,7.0,1985.0,51.1220574,16.9649683,4.7,6.0,0.361,1.479,0.944,0.148,0.457,1.079,0.555,concreteSlab,0,0,1,1,0,1,529000
wroclaw,1,50.43,3.0,2.0,3.0,2020.0,51.1580472,16.918383,9.39,1.0,0.75,1.682,1.546,0.736,0.5,2.587,1.138,brick,1,0,1,1,0,0,660000
wroclaw,1,50.0,2.0,2.0,4.0,2012.0,51.0833068,17.0617559,3.78,5.0,0.644,2.327,0.123,0.234,0.669,1.185,0.351,brick,1,0,1,1,0,0,670000
wroclaw,1,61.2,3.0,3.0,7.0,2023.0,51.0981666,16.9949737,2.8,3.0,0.58,1.794,0.859,0.175,0.601,1.549,0.431,brick,1,1,1,1,0,0,949000
wroclaw,1,40.31,2.0,5.0,7.0,2010.0,51.09640564,17.00908899,2.15,32.0,0.131,1.451,0.232,0.205,0.389,1.215,0.091,brick,1,0,1,1,0,0,680000
wroclaw,3,83.25,4.0,1.0,4.0,1910.0,51.11694857,17.05714442,2.03,23.0,0.175,0.255,0.425,0.167,0.213,0.911,0.3,brick,1,1,1,0,0,1,920000
wroclaw,2,55.0,2.0,4.0,4.0,1980.0,51.1176215,17.0121574,1.45,32.0,0.097,0.782,0.37,0.015,0.337,0.348,0.347,concreteSlab,1,0,1,0,0,1,699999
wroclaw,3,51.0,2.0,2.0,5.0,1960.0,51.1087443,17.0143368,1.1,12.0,0.419,0.705,0.387,0.28,0.393,0.222,0.582,brick,0,0,1,0,0,1,630000
wroclaw,3,59.18,3.0,1.0,5.0,1920.0,51.1227936,17.0346451,1.39,35.0,0.215,0.312,0.139,0.208,0.136,0.446,0.129,brick,0,1,0,0,0,1,699000
wroclaw,1,66.0,3.0,1.0,4.0,2013.0,51.1122432,17.1178374,6.15,6.0,1.044,3.39,1.525,0.146,0.172,3.103,0.275,brick,1,0,1,1,0,0,979000
wroclaw,2,48.0,3.0,10.0,10.0,1980.0,51.07806,17.01522,3.77,8.0,0.348,0.473,0.956,0.3,0.5,0.779,0.291,concreteSlab,0,0,1,1,0,1,530000
wroclaw,2,60.66,3.0,3.0,5.0,2007.0,51.0624,16.9912,6.01,7.0,0.271,1.138,1.115,0.303,0.393,2.902,0.477,brick,1,0,1,1,1,0,728000
wroclaw,2,74.0,5.0,2.0,10.0,1980.0,51.1249525,17.0570142,2.47,17.0,0.322,0.296,0.496,0.228,0.264,1.393,0.215,concreteSlab,1,0,1,1,0,1,799000
wroclaw,1,30.0,1.0,7.0,7.0,2000.0,51.1132,17.0813,3.61,2.0,0.503,0.844,0.888,0.4,0.516,0.821,0.764,brick,1,0,1,1,0,1,420000
wroclaw,3,34.44,1.0,5.0,5.0,1920.0,51.1266981,17.0340674,1.8,13.0,0.06,0.587,0.221,0.06,0.455,0.84,0.186,brick,0,0,0,1,0,0,317000
wroclaw,2,47.0,2.0,3.0,4.0,1975.0,51.156974,17.0368205,5.17,2.0,1.326,1.152,0.866,0.04,0.661,3.049,0.542,concreteSlab,1,0,1,0,0,1,449000
wroclaw,3,78.93,3.0,4.0,5.0,1930.0,51.1310255,17.0594596,3.07,9.0,0.481,0.552,0.72,0.333,0.05,1.363,0.481,brick,0,1,0,0,0,1,719000
wroclaw,3,102.41,3.0,2.0,4.0,1910.0,51.1113941,17.0550934,1.77,31.0,0.236,0.536,0.36,0.322,0.08,0.28,0.107,brick,0,1,0,0,0,1,1000000
wroclaw,1,43.02,2.0,1.0,4.0,2023.0,51.0698382,16.9959038,5.12,16.0,0.289,0.566,0.676,0.193,0.293,2.019,0.233,brick,1,1,1,1,0,1,815000
wroclaw,2,82.9,5.0,10.0,11.0,1980.0,51.1209272,16.97560917,3.95,11.0,0.198,0.854,0.657,0.223,0.315,0.938,0.33,concreteSlab,0,0,1,1,0,1,920000
wroclaw,1,71.06,3.0,3.0,3.0,2006.0,51.1365,16.89175,10.05,6.0,0.391,0.756,1.648,0.068,1.371,0.494,0.758,brick,1,0,0,0,0,0,710000
wroclaw,1,65.0,3.0,3.0,6.0,2016.0,51.11899463,17.01067686,1.62,19.0,0.08,0.81,0.385,0.186,0.365,0.532,0.388,brick,1,0,1,1,0,0,990000
wroclaw,1,68.15,3.0,4.0,17.0,2018.0,51.08787965,17.05474424,3.08,5.0,0.221,1.625,0.628,0.181,0.136,0.842,0.518,brick,1,0,1,1,0,0,995000
wroclaw,2,58.0,3.0,4.0,5.0,1980.0,51.1029964,17.0505479,1.68,26.0,0.262,0.563,0.733,0.115,0.251,0.263,0.21,brick,1,0,1,1,0,1,580000
wroclaw,3,67.48,2.0,1.0,2.0,1927.0,51.092445,16.9928163,3.28,11.0,0.417,1.988,0.607,0.294,0.554,1.455,0.088,brick,1,1,0,0,0,1,569900
wroclaw,2,62.1,3.0,3.0,4.0,1960.0,51.10351071,17.01959843,1.07,31.0,0.148,0.373,0.222,0.3,0.32,0.204,0.188,concreteSlab,0,0,0,0,0,1,599000
wroclaw,1,64.61,3.0,1.0,3.0,2022.0,51.1437006,17.1142317,6.94,12.0,0.198,1.46,0.3,0.168,0.277,0.608,0.315,brick,1,1,1,1,0,0,788000
wroclaw,1,39.9,2.0,1.0,2.0,2011.0,51.0592758,17.0071323,5.93,21.0,1.066,1.089,0.67,0.14,0.074,2.89,0.11,brick,1,0,1,0,0,0,650000
wroclaw,3,42.4,2.0,1.0,5.0,1910.0,51.1205498,17.0551953,2.08,22.0,0.081,0.243,0.559,0.092,0.302,1.144,0.238,brick,1,1,0,1,0,0,515000
wroclaw,1,74.0,3.0,3.0,6.0,2022.0,51.1426,17.0284,3.55,9.0,0.424,0.436,0.92,0.592,0.378,2.641,0.266,brick,1,1,0,1,0,1,1299000
wroclaw,1,34.2,2.0,7.0,7.0,2004.0,51.1226594,17.0402987,1.52,28.0,0.134,0.37,0.394,0.043,0.201,0.337,0.116,brick,1,0,1,1,0,1,449000
wroclaw,2,79.8,3.0,2.0,5.0,1994.0,51.1170424,17.0582592,2.11,23.0,0.25,0.333,0.391,0.088,0.185,0.938,0.251,brick,1,1,1,1,0,1,799999
wroclaw,2,69.5,3.0,5.0,6.0,1989.0,51.118131,17.0562149,2.02,22.0,0.135,0.235,0.486,0.239,0.163,1.033,0.31,concreteSlab,1,0,1,1,0,1,840000
wroclaw,3,34.96,1.0,3.0,4.0,1908.0,51.1205498,17.0551953,2.08,22.0,0.081,0.243,0.559,0.092,0.302,1.144,0.238,brick,0,0,0,0,0,1,349000
wroclaw,3,56.44,2.0,1.0,3.0,1870.0,51.1030576,17.0326835,0.87,50.0,0.146,0.69,0.099,0.144,0.1,0.096,0.163,brick,1,0,0,0,0,1,750000
wroclaw,2,63.0,4.0,6.0,11.0,1974.0,51.08,17.0109,3.66,13.0,0.021,0.818,0.866,0.092,0.32,0.613,0.357,concreteSlab,1,0,0,1,0,1,754321
wroclaw,1,45.7,2.0,1.0,2.0,2010.0,51.1472261,16.9361425,7.69,2.0,0.895,1.917,1.012,0.438,1.165,1.273,0.354,brick,1,1,1,0,0,0,535000
wroclaw,3,34.0,2.0,3.0,4.0,1900.0,51.1018,17.0316,1.0,50.0,0.129,0.694,0.142,0.026,0.082,0.068,0.063,brick,0,0,1,0,0,0,430000
wroclaw,2,40.9,2.0,5.0,10.0,1980.0,51.11755934,17.00237274,2.06,25.0,0.079,0.458,0.375,0.185,0.412,0.235,0.104,concreteSlab,1,1,0,1,0,1,509000
wroclaw,1,43.64,3.0,2.0,3.0,2020.0,51.077222,16.963333,5.95,11.0,0.203,0.743,0.053,0.097,0.076,3.369,0.105,brick,1,0,1,1,0,1,600000
wroclaw,2,82.0,4.0,7.0,10.0,1979.0,51.10324337,17.09556948,4.67,12.0,0.245,2.01,0.455,0.337,0.427,1.57,0.104,concreteSlab,0,0,1,1,0,1,899000
wroclaw,1,65.0,3.0,1.0,2.0,2020.0,51.1537836,16.9392053,7.93,4.0,0.753,2.359,0.252,0.346,1.048,1.332,0.515,brick,1,1,1,1,0,1,877500
wroclaw,1,40.0,2.0,6.0,8.0,2020.0,51.1201796,17.0243172,1.12,15.0,0.177,0.282,0.766,0.211,0.406,0.857,0.275,brick,1,1,0,1,0,0,719000
wroclaw,3,73.0,5.0,1.0,1.0,1940.0,51.156714,17.0974348,6.96,0.0,1.175,2.424,1.689,1.258,1.57,2.127,1.573,brick,1,0,0,0,0,0,660000
wroclaw,3,57.8,3.0,1.0,4.0,1930.0,51.0906746,17.0444192,2.45,9.0,0.374,1.026,0.513,0.169,0.068,0.482,0.358,brick,0,0,0,0,0,0,570000
wroclaw,2,72.3,3.0,3.0,3.0,2009.0,51.0625934,17.0554099,5.64,0.0,1.296,2.23,1.571,0.702,0.998,2.752,1.22,brick,1,0,1,0,0,1,760000
wroclaw,1,66.0,3.0,2.0,3.0,2013.0,51.0734098,17.0473888,4.32,11.0,0.213,1.303,0.449,0.161,0.386,2.073,0.53,brick,1,1,1,1,0,1,891000
wroclaw,2,55.9,3.0,6.0,6.0,1993.0,51.0966581,17.014584,1.89,29.0,0.145,1.195,0.412,0.088,0.248,0.993,0.155,brick,0,1,1,1,0,1,650000
wroclaw,2,54.6,2.0,3.0,6.0,1989.0,51.1012991,17.049343,1.72,27.0,0.293,0.616,0.701,0.186,0.244,0.058,0.171,concreteSlab,1,0,1,1,0,1,690000
wroclaw,3,60.15,3.0,3.0,4.0,1950.0,51.0893211,17.0159984,2.56,26.0,0.323,1.684,0.227,0.105,0.412,0.333,0.163,brick,1,1,1,0,0,1,665423
wroclaw,1,53.85,2.0,6.0,6.0,2013.0,51.07603,17.03419,3.87,11.0,0.681,0.355,0.527,0.248,0.458,1.166,0.124,brick,1,1,1,1,0,0,759000
wroclaw,3,44.3,2.0,2.0,4.0,1930.0,51.1163921,17.0127619,1.35,34.0,0.159,0.747,0.38,0.138,0.341,0.217,0.278,brick,1,0,0,0,0,1,499000
wroclaw,2,87.8,4.0,1.0,3.0,2010.0,51.0526328,17.0613797,6.82,5.0,1.544,2.642,0.47,0.126,0.387,3.141,0.174,brick,1,1,1,0,0,0,869000
wroclaw,2,62.4,2.0,5.0,5.0,1962.0,51.1078852,17.0385376,0.69,76.0,0.123,0.06,0.333,0.221,0.096,0.32,0.179,concreteSlab,1,0,0,0,0,1,650000
wroclaw,2,59.7,3.0,3.0,10.0,1970.0,51.0848244,17.0075521,3.27,14.0,0.049,1.392,0.543,0.384,0.137,0.219,0.213,concreteSlab,0,1,1,1,0,1,599000
wroclaw,3,52.7,2.0,4.0,5.0,1900.0,51.1106992,17.0323662,0.18,148.0,0.312,0.33,0.191,0.292,0.012,0.301,0.074,brick,0,0,0,0,0,0,749000
wroclaw,3,81.43,3.0,3.0,4.0,1880.0,51.1037792,17.0250215,0.84,53.0,0.058,0.262,0.159,0.069,0.291,0.14,0.201,brick,0,1,1,1,0,1,899000
wroclaw,1,112.0,5.0,1.0,3.0,2003.0,51.0521592,17.0623108,6.89,6.0,1.515,2.717,0.45,0.11,0.381,3.141,0.22,brick,1,1,1,0,0,1,999000
wroclaw,2,62.4,3.0,4.0,4.0,1978.0,51.0900196,17.0074738,2.78,12.0,0.316,1.908,0.233,0.106,0.034,0.544,0.482,concreteSlab,1,0,1,0,0,1,589500
wroclaw,1,87.0,4.0,3.0,3.0,2022.0,51.08035767,16.99944442,3.98,4.0,0.338,1.316,0.812,0.317,0.477,0.961,0.407,brick,1,1,1,0,0,0,1299000
wroclaw,3,67.0,3.0,3.0,4.0,1930.0,51.1259711,17.0523309,2.31,13.0,0.16,0.392,0.165,0.256,0.319,1.167,0.03,brick,1,0,1,0,0,1,729000
wroclaw,3,96.0,4.0,1.0,4.0,1940.0,51.1018982,17.0464848,1.52,32.0,0.09,0.463,0.613,0.051,0.312,0.223,0.185,brick,1,0,1,0,0,1,1030000
wroclaw,3,84.05,3.0,1.0,4.0,1900.0,51.1118,17.0698,2.8,25.0,0.189,0.08,0.666,0.347,0.237,0.575,0.442,brick,1,1,1,0,0,1,1290000
wroclaw,1,67.0,3.0,5.0,7.0,2022.0,51.1303402,16.9801629,4.09,18.0,0.317,0.337,0.48,0.361,0.463,0.296,0.441,brick,1,1,1,1,0,1,1199000
wroclaw,1,38.5,2.0,2.0,4.0,2007.0,51.1458649,17.0355841,3.93,2.0,0.456,0.551,0.404,0.732,0.509,2.595,0.545,brick,1,0,1,1,0,1,430000
wroclaw,1,45.63,2.0,4.0,5.0,2009.0,51.1152502,16.9935578,2.58,9.0,0.509,0.696,0.547,0.368,0.401,0.322,0.519,brick,1,0,1,1,0,0,625131
wroclaw,2,66.8,3.0,10.0,10.0,1974.0,51.0929018,16.9757169,4.26,9.0,0.257,1.205,0.444,0.117,0.292,2.036,0.26,concreteSlab,0,0,1,1,0,1,590000
wroclaw,1,62.5,3.0,2.0,6.0,2020.0,51.11494614,17.02747822,0.5,59.0,0.499,0.29,0.525,0.44,0.218,0.57,0.489,brick,1,0,1,1,0,0,950000
wroclaw,1,42.78,2.0,3.0,5.0,2023.0,51.1510011,17.067367,5.19,1.0,0.553,1.626,1.816,0.557,0.272,1.205,1.032,brick,1,0,0,1,0,0,455000
wroclaw,2,48.22,3.0,4.0,4.0,1970.0,51.1188413,17.0044666,1.99,22.0,0.134,0.605,0.351,0.136,0.376,0.212,0.294,concreteSlab,1,0,1,0,0,0,481500
wroclaw,2,63.2,3.0,2.0,9.0,1979.0,51.0893211,17.0159984,2.56,26.0,0.323,1.684,0.227,0.105,0.412,0.333,0.163,concreteSlab,1,0,1,1,0,1,689000
wroclaw,1,48.42,2.0,4.0,6.0,2020.0,51.1049417,17.0118099,1.41,6.0,0.089,0.813,0.325,0.276,0.331,0.562,0.548,brick,1,1,1,1,0,1,869000
wroclaw,3,44.38,2.0,2.0,5.0,1900.0,51.1197307,17.0123315,1.58,13.0,0.063,0.948,0.522,0.245,0.499,0.55,0.304,brick,0,1,0,0,0,1,515000
wroclaw,3,51.0,2.0,1.0,3.0,1930.0,51.10797405,17.03140426,0.32,140.0,0.133,0.398,0.147,0.031,0.023,0.181,0.149,brick,0,0,0,0,0,0,585000
wroclaw,1,54.1,2.0,2.0,5.0,2009.0,51.1581331,16.9053342,10.16,2.0,0.49,1.586,0.815,0.449,0.56,2.229,0.526,brick,1,0,1,1,0,1,579900
wroclaw,1,39.1,2.0,1.0,10.0,2001.0,51.1155425,17.0145685,1.19,31.0,0.09,0.832,0.372,0.2,0.276,0.062,0.22,brick,1,0,1,1,0,0,585000
wroclaw,2,49.3,3.0,8.0,10.0,1972.0,51.1176349,17.0095535,1.61,30.0,0.143,0.645,0.219,0.17,0.196,0.407,0.218,concreteSlab,0,0,1,1,0,1,515000
wroclaw,2,67.0,3.0,7.0,10.0,1980.0,51.1168206,16.9542546,5.32,19.0,0.164,2.381,0.604,0.202,0.63,0.627,0.076,concreteSlab,1,0,1,1,0,1,630000
wroclaw,2,25.0,1.0,5.0,15.0,1970.0,51.1176215,17.0121574,1.45,32.0,0.097,0.782,0.37,0.015,0.337,0.348,0.347,concreteSlab,1,0,0,1,0,0,389000
wroclaw,3,31.0,1.0,3.0,3.0,1940.0,51.1458649,17.0355841,3.93,2.0,0.456,0.551,0.404,0.732,0.509,2.595,0.545,brick,1,0,0,0,0,0,390000
wroclaw,2,63.6,3.0,3.0,11.0,1970.0,51.09360431,16.9896698,3.39,12.0,0.163,1.883,0.554,0.057,0.313,1.71,0.169,concreteSlab,1,0,1,1,0,1,667800
wroclaw,2,36.2,2.0,6.0,7.0,1975.0,51.1220467,17.0544595,2.13,17.0,0.179,0.07,0.617,0.183,0.461,1.119,0.066,concreteSlab,1,0,0,1,0,1,455000
wroclaw,2,39.1,2.0,4.0,10.0,1978.0,51.1167319,17.0098192,1.55,30.0,0.221,0.592,0.182,0.175,0.147,0.309,0.157,concreteSlab,0,1,0,1,0,1,480000
wroclaw,1,53.5,3.0,1.0,2.0,2012.0,51.0628204,17.037057,5.35,3.0,0.434,1.048,0.427,0.512,1.038,2.511,0.323,brick,1,1,1,0,0,0,599000
wroclaw,3,37.46,2.0,3.0,5.0,1910.0,51.1,17.0071,1.98,26.0,0.046,1.31,0.205,0.232,0.161,1.069,0.069,brick,0,1,0,0,0,1,396000
